318,R131050,Mobile Application Development  Lab,CS3701,E3S1,CS
319,R131126,Compiler Design,CS3601,E3S1,CS
320,R131170,Compiler Design,CS3601,E3S1,CS
321,R131170,Introduction to Cloud Computing,CS3104,E3S1,CS
322,R131170,Introduction to Robotics,CS3103,E3S1,CS
323,R131170,Mobile Application Development ,CS3101,E3S1,CS
324,R131170,Mobile Application Development  Lab,CS3701,E3S1,CS
325,R131170,Web Technologies ,CS3102,E3S1,CS
326,R131170,Web Technologies Lab,CS3702,E3S1,CS
327,R131241,Compiler Design,CS3601,E3S1,CS
328,R131241,Mobile Application Development  Lab,CS3701,E3S1,CS
329,R131355,Compiler Design,CS3601,E3S1,CS
330,R131355,Introduction to Cloud Computing,CS3104,E3S1,CS
331,R131355,Mobile Application Development ,CS3101,E3S1,CS
332,R131355,Mobile Application Development  Lab,CS3701,E3S1,CS
333,R131355,Web Technologies ,CS3102,E3S1,CS
334,R131355,Web Technologies Lab,CS3702,E3S1,CS
335,R131391,Mobile Application Development  Lab,CS3701,E3S1,CS
336,R131414,Mobile Application Development  Lab,CS3701,E3S1,CS
337,R131487,Compiler Design,CS3601,E3S1,CS
338,R131487,Mobile Application Development ,CS3101,E3S1,CS
339,R131487,Mobile Application Development  Lab,CS3701,E3S1,CS
340,R131512,Mobile Application Development ,CS3101,E3S1,CS
341,R131512,Mobile Application Development  Lab,CS3701,E3S1,CS
342,R131512,Web Technologies ,CS3102,E3S1,CS
343,R131655,Mobile Application Development ,CS3101,E3S1,CS
344,R131655,Mobile Application Development  Lab,CS3701,E3S1,CS
345,R131655,Web Technologies ,CS3102,E3S1,CS
346,R131672,Web Technologies ,CS3102,E3S1,CS
347,R131726,Compiler Design,CS3601,E3S1,CS
348,R131726,Mobile Application Development ,CS3101,E3S1,CS
349,R131726,Mobile Application Development  Lab,CS3701,E3S1,CS
350,R131726,Web Technologies ,CS3102,E3S1,CS
351,R131794,Compiler Design,CS3601,E3S1,CS
352,R131794,Mobile Application Development  Lab,CS3701,E3S1,CS
353,R131930,Web Technologies ,CS3102,E3S1,CS
354,R131976,Mobile Application Development  Lab,CS3701,E3S1,CS
355,R131976,Web Technologies Lab,CS3702,E3S1,CS
356,R131985,Compiler Design,CS3601,E3S1,CS
357,R131993,Mobile Application Development  Lab,CS3701,E3S1,CS
358,R131993,Web Technologies Lab,CS3702,E3S1,CS
359,R131038,Engineering Mathematics-I,MA1101,E1S1,EC
360,R131045,Engineering Mathematics-I,MA1101,E1S1,EC
361,R131046,Engineering Physics,PH1101,E1S1,EC
362,R131056,Engineering Mathematics-I,MA1101,E1S1,EC
363,R131059,Engineering Mathematics-I,MA1101,E1S1,EC
364,R131174,Electrical Technology,EE1101,E1S1,EC
365,R131212,Engineering Mathematics-I,MA1101,E1S1,EC
366,R131226,Engineering Mathematics-I,MA1101,E1S1,EC
367,R131249,Engineering Mathematics-I,MA1101,E1S1,EC
368,R131265,Electrical Technology,EE1101,E1S1,EC
369,R131265,Electronics Devices and Circuits,EC1102,E1S1,EC
370,R131265,Engineering Physics,PH1101,E1S1,EC
371,R131265,Electrical Technology Lab,EE1701,E1S1,EC
372,R131265,Electronics Devices and Circuits Lab,EC1703,E1S1,EC
373,R131265,Engineering Physics Lab,PH1701,E1S1,EC
374,R131265,Engineering Mathematics-I,MA1101,E1S1,EC
375,R131286,Engineering Mathematics-I,MA1101,E1S1,EC
376,R131306,Electronics Devices and Circuits,EC1102,E1S1,EC
377,R131306,Engineering Physics,PH1101,E1S1,EC
378,R131306,Engineering Mathematics-I,MA1101,E1S1,EC
379,R131314,Engineering Mathematics-I,MA1101,E1S1,EC
380,R131317,Electronics Devices and Circuits,EC1102,E1S1,EC
381,R131333,Engineering Mathematics-I,MA1101,E1S1,EC
382,R131337,Engineering Mathematics-I,MA1101,E1S1,EC
383,R131349,Electronics Devices and Circuits,EC1102,E1S1,EC
384,R131349,Engineering Mathematics-I,MA1101,E1S1,EC
385,R131353,Electronics Devices and Circuits,EC1102,E1S1,EC
386,R131418,Electronics Devices and Circuits,EC1102,E1S1,EC
387,R131418,Engineering Mathematics-I,MA1101,E1S1,EC
388,R131421,Engineering Mathematics-I,MA1101,E1S1,EC
389,R131452,Engineering Mathematics-I,MA1101,E1S1,EC
390,R131458,Engineering Mathematics-I,MA1101,E1S1,EC
391,R131462,Engineering Mathematics-I,MA1101,E1S1,EC
392,R131468,Engineering Mathematics-I,MA1101,E1S1,EC
